INVENTORY_ID,PRODUCT_ID,WAREHOUSE_ID,STOCK_LEVEL,RESTOCK_DATE,SUPPLIER_ID,STORAGE_CONDITION,INVENTORY_STATUS,LAST_AUDIT_DATE,REORDER_LEVEL,QUANTITY_IN_STOCK,RATING,SALES_VOLUME,WEIGHT,DISCOUNTS,SAFETY_STOCK,AVERAGE_MONTHLY_DEMAND,LAST_RESTOCK_DATE,NEXT_RESTOCK_DATE
11538,prod-00756,42,2837,2024-01-01,5,Temperature Controlled,in-stock,2024-07-18 14:56:40.655 Z,725,2837,"3,3541539398658100",2609,"12,244897227098400","29,567329971661300",62,89,2023-07-20,2024-02-03
14640,prod-00756,50,3418,2024-12-08,21,Temperature Controlled,in-stock,2024-04-22 14:56:40.673 Z,311,3418,"3,477662522942900",1593,"10,31569633136730","5,033639416039240",154,627,2024-09-13,2025-01-21
15034,prod-00756,8,4368,2024-10-01,3,Frozen,backordered,2024-05-24 14:56:40.675 Z,912,4368,"3,855523384763900",2791,"40,07926573019050","13,695219254932800",156,204,2024-06-20,2024-12-25
16384,prod-00756,13,4529,2024-04-10,48,Frozen,backordered,2024-05-06 14:56:40.700 Z,775,4529,"2,251868477803100",6217,"3,63494032563329","7,124349624090160",96,820,2024-01-26,2024-05-27
16400,prod-00756,17,4572,2024-05-03,53,Temperature Controlled,in-stock,2024-04-28 14:56:40.700 Z,666,4572,"3,854724721625500",8259,"18,626428539233100","3,1750453816211600",483,975,2023-11-29,2024-07-01
16937,prod-00756,41,3267,2024-09-18,68,Ambient,in-stock,2024-03-01 14:56:40.705 Z,567,3267,"3,935526819685970",6676,"7,243886661309980","23,79623388634100",318,236,2024-07-29,2024-10-25
18090,prod-00756,19,1827,2024-01-16,68,Ambient,in-stock,2024-03-20 14:56:40.716 Z,799,1827,"4,727192664949280",9033,"7,1863164904866900","28,538750212050400",428,939,2023-08-14,2024-03-27
25,prod-00106,6,1080,2024-01-06,76,Frozen,in-stock,2024-07-20 14:56:40.567 Z,721,1080,"4,11438595109246",8530,"40,514716749938000","3,724124880390190",256,112,2023-07-28,2024-02-20
1260,prod-00106,14,584,2024-12-25,21,Temperature Controlled,in-stock,2024-04-01 14:56:40.574 Z,587,584,"2,568021881041240",6042,"27,742858835811600","18,22747678890590",347,888,2024-09-20,2025-02-27
1326,prod-00106,39,2005,2024-12-27,67,Temperature Controlled,backordered,2024-04-04 14:56:40.574 Z,753,2005,"4,6166063168299000",3441,"21,297593067436500","25,886766910821000",262,220,2024-07-14,2025-03-08
1377,prod-00106,27,1040,2024-05-16,90,Frozen,backordered,2024-03-07 14:56:40.575 Z,833,1040,"3,866010084970280",1539,"31,13074726483120","10,028795877960600",334,749,2024-01-23,2024-08-13
1534,prod-00106,18,1801,2024-04-29,27,Temperature Controlled,in-stock,2024-06-26 14:56:40.576 Z,492,1801,"1,19768428670212",3722,"30,245281503476300","5,105965301873900",93,642,2024-02-26,2024-07-09
1566,prod-00106,6,4896,2024-06-30,32,Frozen,in-stock,2024-06-04 14:56:40.576 Z,274,4896,"1,0624919692470200",8701,"6,801463580838620","4,435654775450290",421,268,2024-01-27,2024-07-30
2221,prod-00106,23,2070,2024-08-17,92,Ambient,in-stock,2024-08-23 14:56:40.579 Z,819,2070,"4,411274327013220",8143,"38,575907891839600","28,776187906956900",302,924,2024-02-28,2024-10-14
4821,prod-00106,26,479,2024-10-12,54,Temperature Controlled,backordered,2024-08-09 14:56:40.593 Z,76,479,"4,651672011387660",1767,"7,126362834105330","29,362122983107600",94,71,2024-05-06,2024-11-15
5132,prod-00106,10,1924,2024-10-08,4,Frozen,in-stock,2024-06-02 14:56:40.595 Z,881,1924,"4,684737894447030",1089,"5,042657398099260","7,1904822405434500",472,683,2024-06-18,2025-01-05
5377,prod-00106,39,185,2024-07-01,22,Frozen,in-stock,2024-03-01 14:56:40.600 Z,495,185,"4,38197065143628",9038,"34,15049700972320","17,349571787626600",447,184,2024-03-06,2024-09-06
5828,prod-00106,50,4306,2024-09-22,12,Temperature Controlled,in-stock,2024-03-17 14:56:40.604 Z,64,4306,"4,65037745579667",6111,"23,929579660941700","4,062439188198620",59,596,2024-05-04,2024-10-25
6632,prod-00106,11,2878,2024-04-17,25,Frozen,backordered,2024-06-11 14:56:40.612 Z,963,2878,"1,6253441399494800",2513,"29,21160155838740","19,077006190671600",198,940,2024-03-18,2024-05-19
8036,prod-00106,40,2792,2024-01-18,42,Ambient,backordered,2024-04-23 14:56:40.625 Z,67,2792,"2,022077422468010",8087,"22,932458926631900","10,134071919950100",222,385,2023-10-30,2024-04-05
13971,prod-00106,26,4139,2024-04-11,60,Ambient,backordered,2024-03-20 14:56:40.669 Z,816,4139,"4,452999222639980",6407,"42,250096836463800","23,896750533950200",91,183,2023-12-11,2024-05-15
16285,prod-00106,30,3352,2024-03-17,77,Ambient,in-stock,2024-04-25 14:56:40.683 Z,814,3352,"2,4242859217315200",5120,"25,046601103722300","4,714929871390110",373,372,2024-01-02,2024-05-15
18824,prod-00106,10,4507,2024-04-20,64,Ambient,backordered,2024-04-25 14:56:40.723 Z,363,4507,"2,6392625459638500",5706,"47,9225583682874","5,476291085777070",377,885,2024-01-02,2024-06-14
18841,prod-00106,41,3158,2024-03-22,1,Frozen,backordered,2024-08-21 14:56:40.723 Z,153,3158,"1,6209469442551200",5350,"24,128861035669200","29,79462703673190",107,430,2023-12-24,2024-05-16
19175,prod-00106,10,2450,2024-09-18,88,Frozen,in-stock,2024-08-05 14:56:40.726 Z,921,2450,"1,7649202625501100",8632,"33,66911162230220","17,8774939870141",136,96,2024-06-01,2024-11-20
26,prod-00484,5,271,2024-02-26,58,Ambient,backordered,2024-08-08 14:56:40.567 Z,279,271,"2,6926126963310000",1509,"48,83743093471970","10,54106614388140",350,998,2024-01-05,2024-05-03
2586,prod-00484,37,277,2024-10-30,94,Frozen,in-stock,2024-08-18 14:56:40.581 Z,404,277,"1,5072443226406500",2238,"36,98322204188630","6,120211743332290",275,499,2024-07-09,2025-01-11
2843,prod-00484,31,3242,2024-09-13,89,Ambient,in-stock,2024-03-26 14:56:40.582 Z,267,3242,"4,166228924344420",2402,"43,94797308808860","26,15118753692770",364,149,2024-07-30,2024-12-11
3997,prod-00484,3,1364,2024-02-02,49,Frozen,in-stock,2024-04-20 14:56:40.588 Z,351,1364,"2,5191058971845600",5961,"34,456081894403300","25,450883505679600",289,744,2023-10-21,2024-03-20
4672,prod-00484,20,2732,2024-11-10,64,Frozen,in-stock,2024-04-10 14:56:40.592 Z,932,2732,"3,34895788279975",7939,"23,719508184834800","11,106446709821200",430,760,2024-05-28,2025-01-05
6079,prod-00484,7,2919,2024-02-17,20,Ambient,backordered,2024-07-22 14:56:40.607 Z,861,2919,"3,9929326439781400",9881,"26,058808630509200","27,395244431729300",290,491,2024-01-18,2024-04-15
6150,prod-00484,13,3156,2024-11-24,45,Frozen,backordered,2024-07-14 14:56:40.607 Z,260,3156,"1,9584277265756500",1659,"14,730837901712000","0,6370324717192930",193,638,2024-09-02,2025-01-04
7240,prod-00484,25,4058,2024-01-29,41,Frozen,in-stock,2024-03-17 14:56:40.617 Z,531,4058,"3,6465787356898400",506,"49,47020504448230","15,689183658507500",223,633,2023-10-25,2024-03-31
7853,prod-00484,6,1102,2024-11-11,35,Ambient,in-stock,2024-03-10 14:56:40.623 Z,59,1102,"2,119005427769150",5674,"11,62246891162820","2,477501213179660",298,675,2024-05-29,2024-12-22
8372,prod-00484,36,4385,2024-08-15,46,Temperature Controlled,in-stock,2024-07-10 14:56:40.628 Z,85,4385,"4,681351871430070",1437,"41,4820985922395","22,25032625728100",111,121,2024-02-25,2024-10-17
8461,prod-00484,30,3881,2024-06-19,11,Frozen,in-stock,2024-06-25 14:56:40.628 Z,193,3881,"1,5859386640146100",970,"7,805242773908020","23,35034855721770",488,987,2024-01-01,2024-08-10
8997,prod-00484,5,4670,2024-01-21,24,Ambient,in-stock,2024-07-18 14:56:40.633 Z,199,4670,"4,892805322233800",6758,"21,598339527091400","6,971743932954620",309,562,2023-12-19,2024-03-30
11570,prod-00484,5,4088,2024-04-04,49,Ambient,in-stock,2024-04-16 14:56:40.655 Z,815,4088,"1,1839218186756800",615,"18,474046001238600","28,038323748251400",449,96,2023-12-17,2024-05-11
11826,prod-00484,38,3572,2024-08-07,21,Temperature Controlled,backordered,2024-08-26 14:56:40.657 Z,721,3572,"2,9716420349801900",4464,"6,916775304382290","28,543515011570400",297,980,2024-06-25,2024-10-02
13146,prod-00484,46,2785,2024-11-25,64,Ambient,backordered,2024-06-20 14:56:40.665 Z,206,2785,"2,3672937525771800",4208,"5,161784394798410","0,689372486448353",55,468,2024-07-30,2025-01-12
13604,prod-00484,39,1356,2024-05-31,92,Temperature Controlled,backordered,2024-03-21 14:56:40.667 Z,619,1356,"1,7005545350414100",1182,"33,86850611938850","22,66541802211500",239,947,2024-02-09,2024-08-03
14472,prod-00484,17,2360,2024-04-07,36,Ambient,in-stock,2024-07-20 14:56:40.672 Z,370,2360,"4,751197079811880",3294,"20,72562968527300","22,855983312138000",124,217,2023-10-27,2024-05-18
16115,prod-00484,42,3927,2024-03-09,82,Ambient,backordered,2024-08-18 14:56:40.682 Z,686,3927,"3,023746730594460",7544,"33,94715483856360","4,540502831138560",445,767,2023-09-16,2024-05-14
16375,prod-00484,27,1829,2024-01-03,88,Frozen,backordered,2024-04-10 14:56:40.700 Z,815,1829,"1,4434057179290600",4920,"48,088362857474700","6,447672226600550",317,518,2023-07-22,2024-04-01
16457,prod-00484,25,1221,2024-05-25,94,Temperature Controlled,in-stock,2024-05-26 14:56:40.700 Z,800,1221,"2,4042494142786500",9830,"13,103082942612700","18,77358669552930",496,303,2024-01-03,2024-07-27
16845,prod-00484,47,2707,2024-08-08,91,Temperature Controlled,in-stock,2024-05-25 14:56:40.704 Z,530,2707,"3,454592334930950",6518,"7,103501741770150","25,19386206201860",374,202,2024-04-15,2024-10-11
17696,prod-00484,42,4063,2024-01-13,73,Ambient,in-stock,2024-08-12 14:56:40.712 Z,499,4063,"3,870618278807010",960,"49,271084032023600","19,60993565857410",373,615,2023-07-24,2024-02-28
18538,prod-00484,29,223,2024-10-11,83,Temperature Controlled,in-stock,2024-06-09 14:56:40.720 Z,807,223,"3,6218811029107400",5965,"13,551508426242700","28,70680103455620",97,456,2024-08-22,2024-12-15
19570,prod-00484,21,621,2024-09-24,84,Temperature Controlled,in-stock,2024-07-19 14:56:40.734 Z,794,621,"3,869683887388930",2158,"18,838241046219500","21,717250570824200",388,446,2024-06-24,2024-11-19
27,prod-00613,40,873,2024-11-23,43,Ambient,in-stock,2024-06-05 14:56:40.567 Z,989,873,"3,7531737743987200",2520,"49,47755011967010","3,590631801158850",327,223,2024-06-16,2025-02-02
496,prod-00613,26,3546,2024-08-03,37,Ambient,in-stock,2024-05-29 14:56:40.570 Z,60,3546,"4,552678116826810",2787,"20,884895826185400","3,799029830394430",384,469,2024-02-16,2024-09-08
2278,prod-00613,21,2507,2024-05-05,33,Ambient,backordered,2024-05-14 14:56:40.579 Z,292,2507,"1,3593158299035900",4929,"12,403185240563100","6,556549480634270",262,508,2023-11-25,2024-08-01
5135,prod-00613,7,4809,2024-01-20,31,Frozen,in-stock,2024-05-06 14:56:40.595 Z,434,4809,"2,4049778084244900",2646,"13,657782759184600","20,426914317919500",458,813,2023-08-23,2024-03-16
5406,prod-00613,7,636,2024-03-05,45,Temperature Controlled,backordered,2024-07-23 14:56:40.601 Z,91,636,"4,4566839995962500",2206,"1,8730947632814400","18,54089355058670",368,871,2023-11-18,2024-05-19
6340,prod-00613,35,3706,2024-02-16,67,Ambient,in-stock,2024-07-17 14:56:40.609 Z,512,3706,"4,355493792291630",9205,"39,22425314021620","24,666628469163300",258,891,2023-08-30,2024-04-20
7028,prod-00613,8,3044,2024-09-04,37,Ambient,in-stock,2024-06-25 14:56:40.615 Z,610,3044,"4,844301864162710",1405,"1,4505014188337400","15,177504770167000",310,473,2024-07-17,2024-10-28
7905,prod-00613,17,1794,2024-03-11,95,Temperature Controlled,backordered,2024-08-24 14:56:40.623 Z,932,1794,"2,0393191059352600",1973,"5,369118644458830","29,737254301366400",316,938,2024-01-23,2024-04-18
8366,prod-00613,23,3120,2024-01-22,20,Temperature Controlled,backordered,2024-07-17 14:56:40.628 Z,514,3120,"1,8319668430628000",2114,"25,160340926457600","4,143925171240770",58,108,2023-10-02,2024-04-09
8735,prod-00613,11,4028,2024-03-30,31,Ambient,in-stock,2024-03-10 14:56:40.631 Z,150,4028,"4,965506464265970",8964,"9,644366799736370","10,659244241695100",115,403,2023-11-22,2024-05-25
12052,prod-00613,12,4753,2024-01-27,11,Frozen,backordered,2024-04-02 14:56:40.658 Z,165,4753,"1,1444548138285800",4555,"43,70415693283110","19,208770594746900",405,41,2023-12-11,2024-02-28
12163,prod-00613,6,4026,2024-01-28,36,Frozen,in-stock,2024-06-17 14:56:40.659 Z,413,4026,"4,639441060419950",6584,"12,158700321321500","10,231033959974800",135,712,2023-11-10,2024-04-07
13340,prod-00613,49,2551,2024-06-13,46,Frozen,backordered,2024-03-27 14:56:40.666 Z,677,2551,"4,893576770867620",9493,"7,34430288900909","15,651245074867700",246,385,2024-02-07,2024-08-29
15097,prod-00613,42,1866,2024-09-28,47,Ambient,in-stock,2024-08-09 14:56:40.676 Z,868,1866,"4,823953481610840",7109,"1,561944737100460","8,530849427901960",107,681,2024-05-16,2024-11-16
15100,prod-00613,9,2070,2024-04-28,34,Ambient,backordered,2024-08-16 14:56:40.676 Z,78,2070,"4,335062012878010",8473,"15,248245953093000","10,881968081111900",96,781,2024-01-19,2024-06-13
15354,prod-00613,9,2250,2024-11-07,2,Temperature Controlled,backordered,2024-04-05 14:56:40.677 Z,538,2250,"4,632731886581970",7330,"37,34010241951720","3,762437530643240",241,612,2024-05-23,2024-12-09
16394,prod-00613,45,4893,2024-09-16,15,Temperature Controlled,in-stock,2024-03-27 14:56:40.700 Z,869,4893,"4,263017328622760",9888,"19,773484204953900","22,097971743054200",325,129,2024-05-04,2024-12-08
19012,prod-00613,33,2261,2024-11-21,54,Temperature Controlled,in-stock,2024-05-22 14:56:40.724 Z,379,2261,"4,165837943403490",6530,"6,119695348016190","15,441365359337500",24,727,2024-06-19,2025-01-29
28,prod-00264,18,4549,2024-03-30,91,Temperature Controlled,in-stock,2024-05-23 14:56:40.567 Z,710,4549,"2,2746327015476900",4879,"0,5460154808210370","22,324105292735800",437,982,2024-02-28,2024-05-15
3684,prod-00264,46,3100,2024-10-26,69,Frozen,in-stock,2024-07-29 14:56:40.586 Z,757,3100,"3,097885228073950",9549,"3,846643924429040","16,61386901113420",247,741,2024-08-25,2025-01-14
4932,prod-00264,21,913,2024-03-01,73,Frozen,in-stock,2024-08-25 14:56:40.594 Z,468,913,"1,0672969371115300",3700,"1,6466940253208600","8,35570764434177",403,147,2023-09-07,2024-04-18
5903,prod-00264,3,1948,2024-12-16,21,Temperature Controlled,in-stock,2024-08-03 14:56:40.605 Z,829,1948,"4,141524544554430",1387,"16,035736195260000","0,14755624362470800",363,342,2024-07-20,2025-02-01
7969,prod-00264,32,4058,2024-11-25,79,Ambient,in-stock,2024-04-15 14:56:40.624 Z,806,4058,"1,6780780112079800",283,"46,08924026285860","13,822873847437900",256,726,2024-07-20,2024-12-31
8980,prod-00264,18,2560,2024-07-08,23,Ambient,backordered,2024-05-21 14:56:40.633 Z,589,2560,"2,863134757610400",6341,"2,5306146798853100","28,043824907723700",379,882,2024-01-23,2024-08-17
9981,prod-00264,47,2826,2024-01-04,67,Ambient,backordered,2024-03-20 14:56:40.642 Z,948,2826,"1,4536932648672300",1564,"46,066228644757200","9,582560855320730",279,855,2023-09-14,2024-03-22
10517,prod-00264,44,673,2024-01-27,77,Ambient,backordered,2024-06-22 14:56:40.647 Z,299,673,"3,5501864349630700",9339,"48,00682296759490","14,415217824505900",60,167,2023-10-04,2024-04-24
10648,prod-00264,1,3573,2024-02-09,44,Temperature Controlled,backordered,2024-07-19 14:56:40.648 Z,487,3573,"2,192547638714850",6568,"33,02634728441240","3,7374156734186200",211,961,2023-12-01,2024-05-03
11289,prod-00264,23,1014,2024-11-11,53,Frozen,in-stock,2024-03-14 14:56:40.653 Z,794,1014,"1,1065212595474200",8467,"40,210520164146700","2,0649682204185600",265,500,2024-09-28,2025-01-08
13098,prod-00264,24,2233,2024-09-15,75,Ambient,backordered,2024-03-03 14:56:40.664 Z,59,2233,"4,660813234248210",1772,"25,914765040436600","4,5501066079421900",338,118,2024-06-06,2024-10-25
16342,prod-00264,42,1798,2024-08-20,55,Ambient,in-stock,2024-05-03 14:56:40.683 Z,786,1798,"1,0835522738741200",6400,"17,111433936192200","11,698330756453500",64,244,2024-03-17,2024-10-01
18483,prod-00264,10,1721,2024-01-30,51,Ambient,in-stock,2024-05-24 14:56:40.719 Z,939,1721,"1,3990995068170200",5381,"40,48256879684280","2,411620971461240",70,276,2023-10-19,2024-03-19
18758,prod-00264,25,107,2024-12-29,36,Frozen,in-stock,2024-03-09 14:56:40.722 Z,617,107,"3,5582812411090500",7452,"49,94428732685030","5,251263761011970",370,710,2024-07-06,2025-02-04
19355,prod-00264,34,4372,2024-07-30,89,Frozen,backordered,2024-03-12 14:56:40.733 Z,105,4372,"2,1332323176126200",4097,"23,41614963670640","23,39522034028910",211,273,2024-03-18,2024-09-10
19588,prod-00264,21,2780,2024-11-03,15,Ambient,backordered,2024-07-29 14:56:40.734 Z,243,2780,"3,46653417539487",8406,"15,827403838820100","11,905733742794000",190,545,2024-08-25,2025-01-06
29,prod-00259,3,2312,2024-11-19,82,Frozen,in-stock,2024-07-31 14:56:40.567 Z,985,2312,"4,193895636853430",8117,"42,743086166742500","16,028335968757700",443,168,2024-06-19,2024-12-19
1224,prod-00259,44,1609,2024-11-06,62,Frozen,in-stock,2024-04-03 14:56:40.574 Z,261,1609,"2,9093399740429700",5600,"15,183820531771300","6,0653922208862800",156,579,2024-07-02,2025-01-23
1432,prod-00259,28,2391,2024-10-03,64,Ambient,in-stock,2024-06-14 14:56:40.575 Z,191,2391,"2,219617064388910",8612,"25,64606668858900","22,761372264358000",381,72,2024-07-29,2024-12-30
1907,prod-00259,42,1307,2024-04-24,13,Frozen,in-stock,2024-03-13 14:56:40.577 Z,479,1307,"1,188681636629020",2505,"25,051692101617200","14,160989495638400",382,579,2024-01-25,2024-07-01
3628,prod-00259,1,3335,2024-09-20,79,Temperature Controlled,backordered,2024-05-15 14:56:40.586 Z,504,3335,"2,7512143597498500",352,"31,83008242994460","19,401929431732600",124,792,2024-05-31,2024-11-03
4457,prod-00259,14,3400,2024-03-07,56,Frozen,backordered,2024-08-05 14:56:40.591 Z,494,3400,"1,6251606069153800",8686,"46,74511849212270","8,894303585658730",34,572,2023-12-16,2024-04-25
4479,prod-00259,28,4145,2024-02-12,58,Frozen,backordered,2024-07-29 14:56:40.591 Z,71,4145,"1,316905681216030",5065,"46,11995552917470","13,456001827540500",484,708,2023-12-12,2024-03-13
5523,prod-00259,22,4597,2024-03-08,24,Temperature Controlled,backordered,2024-07-27 14:56:40.602 Z,769,4597,"1,9211085238133700",8141,"20,53282738835300","1,0839149074045600",438,183,2023-12-13,2024-04-09
6302,prod-00259,48,1874,2024-11-27,7,Frozen,in-stock,2024-08-05 14:56:40.609 Z,498,1874,"2,4927436959795300",3103,"18,012749216444700","6,981232142128530",378,402,2024-08-21,2025-01-06
7606,prod-00259,44,3156,2024-09-17,99,Temperature Controlled,in-stock,2024-04-02 14:56:40.621 Z,167,3156,"4,426906089365630",4391,"23,932164573590700","19,728932521820500",443,529,2024-07-04,2024-11-11
8042,prod-00259,24,4884,2024-12-07,47,Ambient,backordered,2024-03-18 14:56:40.625 Z,855,4884,"4,648903941417980",9236,"41,55460931379140","4,338678223864190",147,488,2024-10-27,2025-02-12
10026,prod-00259,41,641,2024-11-05,78,Ambient,backordered,2024-02-29 14:56:40.643 Z,902,641,"4,3183421379780500",2301,"27,308449224425000","14,33472149704080",430,186,2024-08-06,2025-01-17
11373,prod-00259,49,2892,2024-12-07,51,Frozen,in-stock,2024-03-07 14:56:40.654 Z,854,2892,"1,1567819931782600",5313,"26,589943673021400","2,6734556443489900",106,274,2024-08-13,2025-03-06
11892,prod-00259,7,3775,2024-07-17,71,Ambient,backordered,2024-06-04 14:56:40.657 Z,525,3775,"2,984213850883350",5815,"43,67973394603480","13,954202210844300",367,887,2024-03-24,2024-08-22
12409,prod-00259,7,1308,2024-01-31,52,Ambient,backordered,2024-07-07 14:56:40.660 Z,268,1308,"1,6588062706287000",3175,"24,63863872620360","25,161865521779300",488,704,2023-09-27,2024-03-24
13262,prod-00259,41,2645,2024-05-21,77,Frozen,in-stock,2024-08-04 14:56:40.665 Z,187,2645,"1,869961761805690",8698,"42,39882204472910","17,65779350491320",188,226,2024-03-04,2024-08-13
13453,prod-00259,6,1750,2024-02-02,23,Ambient,in-stock,2024-05-09 14:56:40.666 Z,394,1750,"1,9935228952936200",2363,"12,526283453506500","27,73990222060950",98,676,2023-08-10,2024-04-15
14446,prod-00259,20,3426,2024-12-01,84,Frozen,backordered,2024-07-19 14:56:40.672 Z,198,3426,"1,6818151103298100",6090,"38,852652483727800","8,117663997735240",273,846,2024-10-21,2025-01-28
16313,prod-00259,35,3993,2024-07-17,26,Frozen,backordered,2024-03-06 14:56:40.683 Z,590,3993,"3,2222400074322700",2900,"30,909590544333100","7,511869770192690",105,222,2024-06-13,2024-08-19
16913,prod-00259,16,3445,2024-05-11,38,Frozen,backordered,2024-03-29 14:56:40.705 Z,490,3445,"3,080653409438050",1127,"48,9302732346088","7,670299062792310",69,906,2024-02-01,2024-06-11
17523,prod-00259,19,3377,2024-09-12,85,Frozen,backordered,2024-08-02 14:56:40.711 Z,422,3377,"4,790842887261780",4177,"34,24987640617800","21,353194292903800",212,589,2024-08-10,2024-10-23
19512,prod-00259,23,1609,2024-07-03,5,Temperature Controlled,backordered,2024-08-10 14:56:40.734 Z,580,1609,"1,020723398740820",2953,"11,634009185423100","29,31713630240880",451,615,2024-03-09,2024-08-20
30,prod-00690,50,361,2024-10-29,66,Temperature Controlled,in-stock,2024-07-20 14:56:40.567 Z,71,361,"1,0728471973510600",4672,"26,26479025043720","15,615233089238800",468,122,2024-06-10,2024-12-30
669,prod-00690,43,1958,2024-10-09,33,Frozen,backordered,2024-06-30 14:56:40.571 Z,894,1958,"2,622835261610340",3860,"34,45557809630670","8,671869265895490",271,423,2024-08-23,2024-11-11
788,prod-00690,5,2906,2024-08-19,31,Frozen,backordered,2024-06-29 14:56:40.571 Z,634,2906,"1,4599529723602100",2220,"8,421759600062560","12,647591265880900",91,592,2024-06-07,2024-09-24
834,prod-00690,4,3642,2024-09-11,10,Frozen,backordered,2024-08-25 14:56:40.572 Z,582,3642,"1,8699130033303200",3280,"22,438843293307400","17,20713701531100",96,828,2024-07-10,2024-11-22
1747,prod-00690,26,564,2024-11-22,100,Ambient,backordered,2024-07-16 14:56:40.577 Z,434,564,"4,29023979932925",9617,"47,410047163176000","5,5182250753582700",396,652,2024-06-07,2025-02-13
1761,prod-00690,33,3102,2024-11-02,74,Temperature Controlled,backordered,2024-03-03 14:56:40.577 Z,550,3102,"4,214514287313440",2697,"3,4208757978573800","11,966756180783200",489,97,2024-09-14,2024-12-27
1779,prod-00690,31,1295,2024-05-22,20,Ambient,backordered,2024-05-30 14:56:40.577 Z,385,1295,"2,030117415354280",5437,"28,93209117435700","23,133024127189300",421,765,2024-03-19,2024-06-25
6481,prod-00690,12,4425,2024-07-10,65,Ambient,in-stock,2024-07-20 14:56:40.610 Z,831,4425,"4,021436562371430",3699,"12,94296522234660","22,85759482753370",191,217,2024-03-03,2024-09-28
7365,prod-00690,3,3934,2024-02-17,26,Temperature Controlled,backordered,2024-04-05 14:56:40.618 Z,754,3934,"2,5218609270963000",4967,"3,0436042834070600","18,634657819629300",201,266,2024-01-11,2024-04-18
7734,prod-00690,46,3032,2024-04-10,58,Ambient,backordered,2024-07-01 14:56:40.622 Z,304,3032,"4,185862009548550",8353,"35,899148148614800","7,982966020945920",177,347,2023-10-31,2024-06-14
11470,prod-00690,6,1847,2024-06-25,87,Frozen,in-stock,2024-07-31 14:56:40.654 Z,58,1847,"3,41898922944437",1415,"47,63190652956820","0,899182426397156",430,179,2024-01-16,2024-09-20
12447,prod-00690,30,2982,2024-10-19,7,Ambient,backordered,2024-07-26 14:56:40.661 Z,585,2982,"3,8858276888344700",8342,"40,13878704632970","9,688883332670370",208,894,2024-06-28,2024-12-10
12666,prod-00690,49,3789,2024-09-20,68,Ambient,backordered,2024-08-06 14:56:40.662 Z,875,3789,"1,6136766440824900",3648,"30,69941022680720","0,7574536866888240",495,525,2024-05-21,2024-10-25
19517,prod-00690,15,684,2024-03-08,100,Temperature Controlled,backordered,2024-03-06 14:56:40.734 Z,108,684,"3,6709166058799600",812,"29,921119486666700","4,340356861700950",35,911,2024-01-15,2024-04-08
31,prod-00067,10,964,2024-03-30,96,Frozen,in-stock,2024-04-11 14:56:40.567 Z,846,964,"1,6609891453799100",224,"17,29987999066040","10,146332759086400",397,743,2023-11-13,2024-05-12
447,prod-00067,28,3675,2024-09-29,99,Temperature Controlled,backordered,2024-07-03 14:56:40.569 Z,331,3675,"4,606171905314710",3792,"26,46772984224400","12,09295360528640",370,798,2024-05-11,2024-11-21
995,prod-00067,47,1390,2024-02-08,90,Temperature Controlled,backordered,2024-07-23 14:56:40.573 Z,155,1390,"3,7258118684142100",988,"45,87728018591830","0,8230368248466110",34,989,2023-09-20,2024-05-04
3772,prod-00067,35,2829,2024-01-09,4,Frozen,backordered,2024-06-12 14:56:40.587 Z,321,2829,"2,852430892333900",2433,"10,186683072845600","7,691937340175820",183,782,2023-11-02,2024-02-19
3944,prod-00067,3,709,2024-11-18,14,Frozen,backordered,2024-05-07 14:56:40.588 Z,511,709,"3,057474293098830",2091,"44,05275093919970","23,196084475672300",233,198,2024-08-09,2025-01-29
4950,prod-00067,20,696,2024-08-11,47,Ambient,in-stock,2024-05-16 14:56:40.594 Z,713,696,"2,094651544091230",9992,"4,657295110052740","8,739233339063330",486,669,2024-02-24,2024-11-06
5344,prod-00067,43,2395,2024-09-11,19,Frozen,in-stock,2024-04-09 14:56:40.600 Z,144,2395,"1,5105002349783600",6753,"22,711743305167000","1,7613947860533400",308,670,2024-07-07,2024-11-07
5614,prod-00067,46,4680,2024-10-14,82,Frozen,in-stock,2024-08-14 14:56:40.602 Z,804,4680,"1,3937719822982300",7691,"19,800116321855200","11,003481696833300",31,131,2024-05-20,2024-11-15
6486,prod-00067,2,767,2024-09-12,9,Temperature Controlled,backordered,2024-05-20 14:56:40.610 Z,490,767,"1,7430810708651200",717,"27,125605979947900","19,62568568112830",135,911,2024-04-06,2024-11-11
6656,prod-00067,38,772,2024-02-11,5,Ambient,backordered,2024-08-15 14:56:40.612 Z,405,772,"2,1025337157607800",6905,"2,7863909509338300","20,20423093626860",89,10,2023-08-30,2024-03-19
6777,prod-00067,14,4190,2024-08-22,22,Temperature Controlled,in-stock,2024-05-09 14:56:40.613 Z,890,4190,"4,049898243403180",2493,"36,58462579317910","11,565440412152200",243,657,2024-05-30,2024-11-19
6795,prod-00067,33,1093,2024-09-23,40,Temperature Controlled,in-stock,2024-03-25 14:56:40.613 Z,889,1093,"4,109745082149680",4629,"18,067807888812300","18,00839805139710",335,750,2024-06-02,2024-12-09
7582,prod-00067,22,2076,2024-05-23,36,Frozen,backordered,2024-05-22 14:56:40.620 Z,687,2076,"3,0671025464181700",7946,"16,849571882171300","14,742420132462600",448,620,2024-01-01,2024-06-22
