SEARCH_EVENT_ID,TIMESTAMP,COLLECTOR_TSTAMP,APP_ID,HAS_QV,HAS_PDP,HAS_ATC,HAS_PURCHASE,IMPRESSIONS_WITH_ATTRIBUTIONS,CART_ID,SESSION_ID,SEARCH_REQUEST_ID,SEARCH_RESULTS_COUNT,SEARCH_TERMS,SEARCH_FEATURE,SEARCH_TERMS_TYPE,SEARCH_TYPE,AES_HASH,DATE_LAST_LOGIN,DATE_LAST_PURCHASE,GROCERY_HOME_STORE_ID,LIFETIME_OFFLINE_ORDERS_COUNT,LIFETIME_ONLINE_ORDERS_COUNT,LOGIN_STATUS,USER_ID,REGISTRATION_STATUS,RX_HOME_STORE_ID,SHA256_HASH,BANNER,AUTO_LOCALIZED_STORE_ID,FULFILLMENT_TYPE,SELECTED_STORE_ID,SELECTED_TIMESLOT_DATE,SELECTED_TIMESLOT_TIME,SELECTED_TIMESLOT_TYPE,SHOPPING_MODE,DEVICE_CLASS,BR_VIEWWIDTH,BR_VIEWHEIGHT,DVCE_SCREENWIDTH,DVCE_SCREENHEIGHT,DOC_WIDTH,DOC_HEIGHT,MKT_MEDIUM,MKT_SOURCE,MKT_CONTENT,MKT_CAMPAIGN,BR_LANG,PAGE_LANGUAGE,GEO_COUNTRY,GEO_REGION,GEO_CITY,GEO_ZIPCODE,GEO_LATITUDE,GEO_LONGITUDE,GEO_TIMEZONE,SEARCH_MODEL,PRODUCT_ID
d561fa43-aa8b-49e5-b209-455ee66da138,2024-08-09 01:55:27.000 Z,2024-09-09 00:37:43.300 Z,android-prod,false,true,true,true,"[
  {
    ""product_id"": ""prod-12590"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""0671cd84-b8f9-4e5a-9f3b-24e4e9ddce59"",
    ""atc_event_id"": ""0ed34961-3af9-4f6c-a31c-0fda3feee5b8"",
    ""purchase_event_id"": ""572dbbed-496c-43e5-b553-664d64ef9a75""
  }
]",afcce6af-132b-4c4a-a380-b70919ff2501,1b201027-e096-4d74-80b8-9cd6414a49cf,e911364b-481f-4448-ba7f-a4eb188c4f15,48,Yogurt,organic,manual-search,product:grocery,,,2024-07-31,,222.0,334.0,logged-in,13cd0f44-3f13-4a73-be79-6d232a903eb9,unknown,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,valumart,,pickup,1567.0,2024-07-25,14:00 - 15:00,,pcx-mode,Mobile,2360.0,2048.0,960,1668,1180.0,4838.0,,,,,en-US,fr,US,NL,Calgary,N5R,43.6890,-79.8025,America/Winnipeg,Model F,prod-12590
408872d6-cfc2-4ee5-8fea-711eef3e3b90,2024-07-21 05:14:10.000 Z,2024-09-09 17:35:39.781 Z,web-prod,false,false,false,false,"[
  {
    ""product_id"": ""prod-02258"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": null
  }
]",417acea3-1016-470a-9e7e-d7a290661276_1721915086484,a7007967-f221-480f-8d69-8b7076c95ff8,8b1dc709-2c55-4fdf-a0d5-bd0256cd37b3,38,Root beer,alternate,manual-search,product,,,2024-07-31,,222.0,334.0,not-logged-in,54e53905-52b5-42cc-a673-ec5c85aca23c,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,rass,,pickup,1091.0,2024-07-26,14:00 - 15:00,,pcx-mode,Mobile,1668.0,713.0,960,2160,1180.0,713.0,,,,,en-US,fr,GB,NB,Edmonton,T3G,43.6591,-73.8104,America/Halifax,Model C,prod-02258
e2d71706-9b30-482a-bde6-65bcdb50b62e,2024-02-26 23:59:22.000 Z,2024-09-09 09:17:57.282 Z,web-prod,false,true,true,true,"[
  {
    ""product_id"": ""prod-07770"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""1290c301-f5ad-48fe-98af-1c676c3a2647"",
    ""atc_event_id"": ""4c0605d8-c556-4994-9f53-8bc181793016"",
    ""purchase_event_id"": ""864d21de-fbbb-4679-b16b-e085c842fdd9""
  }
]",1aeafd06-40ae-4fcd-bbe5-87c675cadaef,31b5acc3-372b-4c1f-94a0-fce11641468f,7ea087c7-019f-4e97-a232-5cdf85c00f95,320,butter chicken cooking sauce,multi-search,manual-search,product,,,2024-07-31,,222.0,334.0,logged_in,15b74add-43fc-43fc-866e-63aa8b44bc8b,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,provigo,,courier,1545.0,2024-06-27,09:30 - 10:30,,pcx-mode,Desktop,1668.0,2532.0,1440,2224,1423.0,4838.0,,,,,English,en,US,MB,Nepean,M4M,45.2579,-82.1939,America/Moncton,Model E,prod-07770
30148801-3489-4671-a89e-2569c3fc0722,2024-08-28 19:37:16.000 Z,2024-09-09 06:11:14.854 Z,android-prod,false,false,true,true,"[
  {
    ""product_id"": ""prod-01112"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": ""40e73e60-40ed-4a34-ad24-877d4c5036e3"",
    ""purchase_event_id"": ""715b288b-a6a7-4ded-9c13-4cbfd289a8d5""
  }
]",10d9be76-674c-4cc0-8aa3-2193734a96f9_1722535780701,7e058c6a-7d5a-42b0-85ce-4ae6b37804b7,44816263-8df2-4053-a55c-048cb3446ea9,1523,Patate,organic,type-ahead,product:grocery,,,2024-07-31,,222.0,334.0,logged_in,4f3e9c92-7e8a-4524-96b2-ff87a0c36553,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,maxi,,pickup,300.0,2024-08-01,16:00 - 17:00,,pcx-mode,Desktop,960.0,2388.0,1620,1640,1180.0,4838.0,,,,,en-GB,en,CA,MB,Vancouver,N7L,49.8637,-79.6538,America/Vancouver,Model C,prod-01112
1d3870d6-6382-42c3-9b39-c178377c67bc,2024-05-29 02:35:34.000 Z,2024-09-09 02:43:38.960 Z,ios-prod,false,true,false,true,"[
  {
    ""product_id"": ""prod-19083"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""9bb241fd-1111-4d5b-9bf8-3a6abe354e9e"",
    ""atc_event_id"": null,
    ""purchase_event_id"": ""732955a1-3206-4a8a-a0f3-9703dae1abc4""
  }
]",5a1de308-df8b-441c-91e8-0264d6c06a9d,11707656-e6f3-44c7-83ea-5c1d2f5d44ad,2182d3bf-b956-4168-96c3-562194703773,142,Lait en poudre,organic,type-ahead,product,,,2024-07-31,,222.0,334.0,logged-in,970ff6d1-7e67-422e-a202-8099a85fa382,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,rass,,courier,1027.0,2024-08-06,16:00 - 17:00,,pcx-mode,Mobile,960.0,2388.0,1080,2360,1423.0,713.0,,,,,en-GB,en,GB,BKM,Vancouver,N4K,53.5185,-79.6689,America/Edmonton,Model A,prod-19083
b70ce8df-bfc8-402e-92f7-ce799ea11d86,2024-04-20 08:40:50.000 Z,2024-09-09 04:16:03.191 Z,ios-prod,false,false,true,false,"[
  {
    ""product_id"": ""prod-03781"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": ""5dd86aeb-5b9e-4019-b4ee-fb181795d88b"",
    ""purchase_event_id"": null
  }
]",f166167f-1fa9-44d6-9b52-d64772135f63_1722526702072,76f07daf-b85a-4bd1-9b28-bbc001264b7f,2182d3bf-b956-4168-96c3-562194703773,107,"nordica cottage cheese, 2%",organic,manual-search,product,,,2024-07-31,,222.0,334.0,not-logged-in,18e7f564-478f-4c6f-a555-a3bb5969325b,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,valumart,,pickup,1575.0,2024-07-25,09:00 - 10:00,,pcx-mode,Desktop,1440.0,2048.0,1668,1180,1423.0,4838.0,,,,,en,en,CA,AB,St. Marys,M5T,42.4211,-114.0394,America/St_Johns,Model B,prod-03781
3aacb59a-dc5a-405d-8dea-93f78dce5f4a,2024-03-28 05:47:37.000 Z,2024-09-09 22:49:20.525 Z,ios-prod,false,true,true,false,"[
  {
    ""product_id"": ""prod-19851"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""6136df9c-f7b1-45c5-9e31-46bcea6d33e0"",
    ""atc_event_id"": ""e67cf219-ecec-4451-9a48-8a648cbf9176"",
    ""purchase_event_id"": null
  }
]",8deaed6c-de1c-4554-89ea-9958a74e2af1_1722430565110,0d54e830-6e1c-4ba0-b642-877c44e0a8c4,a6fcdad2-62fe-4748-8e98-4d1ef05b9d53,35,Turkey,multi-search,manual-search,product,,,2024-07-31,,222.0,334.0,logged_in,b385436e-1b9b-492f-beba-02f0bfa52f04,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,dominion,,courier,2818.0,2024-08-01,10:00 - 10:30,,pcx-mode,Mobile,2048.0,2388.0,1170,1640,1180.0,4838.0,,,,,en-US,fr,US,MB,Waterford,E2J,45.2722,-73.2324,America/Vancouver,Model D,prod-19851
11165e69-19b8-42a1-bac2-9363cfbf480b,2024-06-05 18:36:50.000 Z,2024-09-09 21:12:49.207 Z,ios-prod,false,false,true,false,"[
  {
    ""product_id"": ""prod-08819"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": ""0470e401-021e-4b74-929e-ea7eb91928f6"",
    ""purchase_event_id"": null
  }
]",f166167f-1fa9-44d6-9b52-d64772135f63_1722526702072,714336f6-8feb-48bd-942e-b7938b2745c6,c9b609d6-f48e-49e5-8c91-daefb9f3902c,75,Fresh vegetables,organic,manual-search,product,,,2024-07-31,,222.0,334.0,logged-in,d284a0fd-0dd6-44af-a0c6-84e23808f7e4,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,independent,,pickup,3117.0,2024-07-05,09:00 - 09:30,,pcx-mode,Desktop,1180.0,2266.0,2048,960,1180.0,713.0,,,,,fr-CA,fr,CA,BKM,St. Marys,L1N,45.4285,-79.4626,America/Winnipeg,Model F,prod-08819
936285de-8846-4537-9a01-13e456d5e5f8,2024-06-09 16:00:44.000 Z,2024-09-09 16:06:56.360 Z,android-prod,false,true,true,true,"[
  {
    ""product_id"": ""prod-02526"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""9c153abe-ad12-4d75-974a-ae90e5e5bb8c"",
    ""atc_event_id"": ""764039c4-f46c-472d-afb0-a616727cd3e4"",
    ""purchase_event_id"": ""72e67fb4-851b-4fce-97e1-c294afc38cf9""
  }
]",b7bb65e2-36df-4699-ae74-9d609fcacadc,63d9721b-ba46-4a0d-9533-f56dc458ebd8,0275800d-6ff2-4c82-9a9b-57fb6d6e5b5c,25,Bread,organic,type-ahead,product:grocery,,,2024-07-31,,222.0,334.0,not-logged-in,bc19f959-c6f5-426a-bd3f-9820ca88f220,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,provigo,,delivery,1537.0,2024-06-27,19:00 - 20:00,,pcx-mode,Mobile,2732.0,2732.0,1668,2400,1423.0,4838.0,,,,,English,en,US,ON,Elliot Lake,L3R,49.6463,-97.1693,America/Edmonton,Model D,prod-02526
5c805110-3a20-4346-83cd-b27fc28ed12b,2024-08-28 19:37:16.000 Z,2024-09-09 11:34:32.030 Z,android-prod,false,true,true,false,"[
  {
    ""product_id"": ""prod-05902"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""04d36168-9f33-4759-ab9a-e1542e061f1e"",
    ""atc_event_id"": ""8b1cae50-050a-488a-8410-cfb87b80fa06"",
    ""purchase_event_id"": null
  }
]",e3555c40-fa6f-4fb9-8393-675349b0e791,7e058c6a-7d5a-42b0-85ce-4ae6b37804b7,0a925d0c-aa92-44bc-8f9a-c9756367c0d3,142,pc butter biscuits,alternate,type-ahead,product,,,2024-07-31,,222.0,334.0,logged_in,4f3e9c92-7e8a-4524-96b2-ff87a0c36553,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,maxi,,pickup,7975.0,2024-07-26,13:30 - 14:00,,pcx-mode,Desktop,2732.0,2160.0,1668,2266,1180.0,4838.0,,,,,en-GB,en,CA,MB,Vancouver,N7L,49.8637,-79.6538,America/Vancouver,Model E,prod-05902
6e249972-b05f-4cf5-b8b5-7ae17d06228a,2024-06-08 18:28:54.000 Z,2024-09-09 11:58:53.238 Z,android-prod,false,false,false,true,"[
  {
    ""product_id"": ""prod-04109"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": ""c8109bf4-fe86-45d9-bb68-8209f2a6333a""
  }
]",325c0f40-1dfd-4611-a5ca-5584bb1b86dc,496861f0-4b46-467d-b50a-f4dce45c2652,1ac54bae-0094-4e10-adde-de85800ae08b,17,Cornpop,multi-search,type-ahead,product:grocery,,,2024-07-31,,222.0,334.0,not-logged-in,372e945f-a7b3-4849-85e7-3e064ef8ef47,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,superstore,,pickup,2818.0,2024-07-05,18:00 - 18:30,,pcx-mode,Mobile,1284.0,791.0,2732,1668,1180.0,4838.0,,,,,en-GB,en,US,NL,Saint-Bruno-de-Montarville,P1L,49.8625,-81.0386,Europe/London,Model B,prod-04109
c4511e40-77ba-4cca-8791-463b45854ce6,2024-08-24 09:47:38.000 Z,2024-09-09 11:56:57.935 Z,ios-prod,false,true,true,true,"[
  {
    ""product_id"": ""prod-02609"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""b6c64ed4-f6df-4266-8911-c4da02847711"",
    ""atc_event_id"": ""aee3ac14-f924-4ab4-be28-454eb2a6fdb4"",
    ""purchase_event_id"": ""0798f480-2ad1-444f-b1f5-687836fd2a1f""
  }
]",ed959ea0-4599-468a-8052-2e7e10cdeac0_1722422817856,d4b40381-e108-4062-96d5-17fd50007695,f3ee6e50-1df7-46ca-afc7-ca0fe739b4d1,84,loreal eye cream,multi-search,manual-search,product:grocery,,,2024-07-31,,222.0,334.0,logged_in,0e215bba-687d-4e9e-851b-f6136b58f0ce,unknown,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,dominion,,pickup,2811.0,2024-07-05,09:00 - 10:00,,pcx-mode,Mobile,960.0,1136.0,1640,2532,1180.0,4838.0,,,,,en-US,fr,CA,ON,St. Marys,T2Y,43.6514,-79.3349,America/Edmonton,Model F,prod-02609
8eb3b811-bd77-45ad-8094-ef20299a0f0a,2024-02-14 22:30:28.000 Z,2024-09-09 23:30:27.550 Z,web-prod,false,false,false,true,"[
  {
    ""product_id"": ""prod-14793"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": ""2bc4ca01-1613-45f5-a15f-1c3a93e5cef8""
  }
]",20799e13-0e2a-43f5-856f-a29ff8d4c972,fc8a2a2e-c448-41ae-8d08-6c782e3604ae,14eeb81e-034c-46a9-b547-06a4d9da74ee,15,Fudge,multi-search,type-ahead,product:grocery,,,2024-07-31,,222.0,334.0,not-logged-in,cebba90d-d022-45fe-a850-ff05a025e6ad,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,fortinos,,courier,3117.0,2024-08-02,17:00 - 17:30,,pcx-mode,Mobile,960.0,2079.0,2732,2266,1180.0,713.0,,,,,fr-CA,en,CA,QC,Etobicoke,H3E,44.2492,-0.9842,America/Halifax,Model C,prod-14793
19f92bc6-8e01-4fd6-a34c-007fe4913754,2024-03-28 05:47:37.000 Z,2024-09-09 21:21:35.681 Z,ios-prod,false,true,true,false,"[
  {
    ""product_id"": ""prod-04087"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""1754b8db-ff73-44d3-8bb9-796e85f755cd"",
    ""atc_event_id"": ""6b2fa900-7109-497f-83ff-3cd79c2c7c03"",
    ""purchase_event_id"": null
  }
]",7e22fe2f-56f2-4743-a32a-5f4c8a26d0f6,0d54e830-6e1c-4ba0-b642-877c44e0a8c4,aca63ba5-1663-44a3-9c19-bc0568e3db94,48,Spinach,multi-search,type-ahead,product,,,2024-07-31,,222.0,334.0,logged_in,b385436e-1b9b-492f-beba-02f0bfa52f04,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,maxi,,delivery,341.0,2024-08-02,09:30 - 10:30,,pcx-mode,Mobile,1640.0,1536.0,2732,2360,1423.0,713.0,,,,,en-US,fr,US,MB,Waterford,E2J,45.2722,-73.2324,America/Vancouver,Model E,prod-04087
a6bc96fe-29c4-4936-bdb3-d82579f106c1,2024-02-26 23:59:22.000 Z,2024-09-09 15:18:44.690 Z,ios-prod,false,false,true,false,"[
  {
    ""product_id"": ""prod-18246"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": ""ca0b141b-8d86-4caf-a108-113d50398ed6"",
    ""purchase_event_id"": null
  }
]",d57f58c8-e41d-4ee6-ba7e-063eabfd3b09,0f8b19ab-4b75-41c0-8b7f-ccd121bbf700,11c73c16-f78d-4a0c-b2ae-3d0ebadaff14,779,Red onion,organic,manual-search,product:grocery,,,2024-07-31,,222.0,334.0,not-logged-in,f2abdae3-4836-46cf-806b-53f32f1ac72f,unknown,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,superstore,,courier,577.0,2024-08-01,11:00 - 12:00,,pcx-mode,Mobile,2360.0,2732.0,1284,2400,1423.0,713.0,,,,,en,fr,GB,BC,Hanover,J0J,43.6319,-79.3349,America/Moncton,Model C,prod-18246
5841df40-519a-4c69-b4f7-7daadc1a425a,2024-02-14 22:30:28.000 Z,2024-09-09 17:07:43.812 Z,android-prod,false,false,false,true,"[
  {
    ""product_id"": ""prod-07544"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": ""50ba5ca1-a826-4f19-910f-2cd0fb82e2b3""
  }
]",b7bb65e2-36df-4699-ae74-9d609fcacadc,90afaa45-dbae-44d7-b7ba-96aa811dc5af,a15fe3ee-cca4-4a6b-8d31-ddbd50c224ae,832,Iogo,alternate,manual-search,product:grocery,,,2024-07-31,,222.0,334.0,logged-in,b7036581-fd6a-4c89-b185-727d330e237c,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,dominion,,pickup,743.0,2024-08-02,10:30 - 11:00,,pcx-mode,Mobile,1488.0,2732.0,2224,2079,1423.0,713.0,,,,,English,fr,GB,QC,Georgina,L9Z,43.6514,-79.3400,America/Edmonton,Model B,prod-07544
c6314e79-24a3-4849-871a-0d2a86a8704e,2024-01-29 21:52:36.000 Z,2024-09-09 20:57:25.545 Z,ios-prod,false,true,false,true,"[
  {
    ""product_id"": ""prod-11483"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""525f52e7-0fe8-4754-aacd-6b356a15958a"",
    ""atc_event_id"": null,
    ""purchase_event_id"": ""11c14a13-eab2-4b42-8a05-f50ea247aaac""
  }
]",8fbcba15-5184-4575-bbd7-7b7b574db3f6,6794ec49-ed01-4051-b7de-546ad5e3b89d,ad33b46f-4e85-449e-9c1f-bbe8538199c8,9,Sprite Zero,alternate,type-ahead,product:grocery,,,2024-07-31,,222.0,334.0,not-logged-in,78ccb34a-2f44-4ef5-8edd-9a0a4d4147e8,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,nofrills,,pickup,895.0,2024-08-06,11:00 - 11:30,,pcx-mode,Desktop,1170.0,2388.0,1488,2360,1180.0,4838.0,,,,,English,fr,US,ON,Whitby,T4B,53.5185,-79.7626,America/Winnipeg,Model D,prod-11483
1077ac8d-9ee3-4d36-900b-e70ba02ab1a6,2024-09-09 17:31:34.000 Z,2024-09-09 15:21:17.728 Z,web-prod,false,false,true,true,"[
  {
    ""product_id"": ""prod-00667"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": ""6d3854f3-b795-41b6-947d-4b94ac585aa0"",
    ""purchase_event_id"": ""cb272428-912f-4e12-98d3-3cd7d26c5a6a""
  }
]",20799e13-0e2a-43f5-856f-a29ff8d4c972,a1e7c694-2880-4bfa-b8c7-38b0052cdb9b,32d97067-d991-43b3-9a94-6244557b2724,69,Cornpop,multi-search,manual-search,product,,,2024-07-31,,222.0,334.0,not-logged-in,f79453fc-6993-4e07-9384-9e72b47360c0,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,dominion,,delivery,1517.0,2024-08-03,17:00 - 17:30,,pcx-mode,Desktop,1488.0,2532.0,960,1180,1180.0,4838.0,,,,,fr-CA,en,GB,QC,Chatham,N3C,52.2424,-114.1011,America/Halifax,Model C,prod-00667
ed5eac5c-0ddf-46cf-bd74-73d86373c590,2024-02-21 07:38:53.000 Z,2024-09-09 17:41:15.175 Z,ios-prod,false,false,false,true,"[
  {
    ""product_id"": ""prod-01099"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": ""2f31d760-ff01-4cc4-a4e0-130410fc67d5""
  }
]",23c72808-5646-4efe-b70a-cca3644c47ab,4dcf6735-b387-418e-b382-a0fc0047abdb,fcd411c4-a9f6-4512-8db9-3a9ec009f8df,802,chili powder,organic,manual-search,product,,,2024-07-31,,222.0,334.0,logged_in,5380058f-5f15-45ea-b03e-4bf9530906c3,unknown,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,nofrills,,delivery,1512.0,2024-07-19,13:00 - 14:00,,pcx-mode,Desktop,2048.0,2360.0,820,1640,1180.0,713.0,,,,,en-CA,en,CA,ON,Markham,H2J,45.2701,-79.4420,America/Toronto,Model E,prod-01099
e51338ae-6141-4323-bb9c-4867493304c4,2024-03-28 05:42:35.000 Z,2024-09-09 15:18:19.063 Z,ios-prod,false,true,false,false,"[
  {
    ""product_id"": ""prod-17165"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""46db87f8-51c6-4aa1-bb42-e51863e7046e"",
    ""atc_event_id"": null,
    ""purchase_event_id"": null
  }
]",470dc540-f9ee-4c98-86ba-08cd714e629e,82f1e282-9e6d-4f97-9be7-df3c6a5db27f,0a925d0c-aa92-44bc-8f9a-c9756367c0d3,5233,Cheese,organic,manual-search,product:grocery,,,2024-07-31,,222.0,334.0,logged-in,71d4ae26-ff2e-41df-9052-1c7fdc3e47c1,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,dominion,,delivery,1511.0,2024-07-19,14:00 - 15:00,,pcx-mode,Desktop,2360.0,2388.0,2224,960,1423.0,713.0,,,,,English,en,US,AB,Whitby,G2B,46.8469,-63.6002,America/Vancouver,Model A,prod-17165
33154194-d248-4403-9df0-68a470994a4d,2024-06-09 16:00:44.000 Z,2024-09-09 12:57:46.874 Z,android-prod,false,false,false,true,"[
  {
    ""product_id"": ""prod-10170"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": ""96deef4b-ec09-47de-8ee5-28499e587170""
  }
]",a35fff40-be29-43cc-a8c5-5449fb502d3c_1722465030212,fc74a897-0514-4eae-b1ec-cd73cd9bcb4e,109c63cb-9aa6-41c1-9017-96b875a56b05,112,Shredded carrots,multi-search,manual-search,product:grocery,,,2024-07-31,,222.0,334.0,logged-in,b6cabebd-7419-47a3-999b-105511ad730d,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,nofrills,,pickup,531.0,2024-07-21,12:30 - 13:30,,pcx-mode,Desktop,1668.0,2732.0,1284,2388,1180.0,4838.0,,,,,en,fr,GB,QC,Mississauga,M6G,43.6514,-73.8104,America/Vancouver,Model E,prod-10170
062d2134-c0cc-499f-8201-8fb16e048536,2024-07-31 15:05:49.000 Z,2024-09-09 12:57:46.874 Z,ios-prod,false,false,false,true,"[
  {
    ""product_id"": ""prod-00503"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": ""1fc228e4-49ea-41dc-a988-f23fd978c19b""
  }
]",b82b00aa-1fd0-4b9b-a98a-8bf53e8e909e,803a33b8-6182-4a2d-bda8-a4188cb89437,50f1038b-ab81-4cfa-906b-74642aa31343,9,Cornpop,multi-search,manual-search,product,,,2024-07-31,,222.0,334.0,logged_in,98fecaf6-e376-4af6-b0f7-08d19acd50fa,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,dominion,,pickup,2265.0,2024-07-25,10:00 - 10:30,,pcx-mode,Desktop,1284.0,2532.0,960,1668,1423.0,4838.0,,,,,en-US,fr,US,BKM,Georgina,R3Y,53.5349,-122.5047,America/Vancouver,Model B,prod-00503
086f7c54-08f0-4d14-a1e0-58a5d0877c3d,2024-08-24 09:47:38.000 Z,2024-09-09 01:18:26.753 Z,ios-prod,false,false,true,false,"[
  {
    ""product_id"": ""prod-06143"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": ""bf1b3c30-96e7-4fba-bceb-2d4499ee2f7f"",
    ""purchase_event_id"": null
  }
]",19946b7e-8b0d-42c6-8a9b-b0c0efea9dc0,c1ffeef0-c34c-4f38-9c57-fe12ddc42eb0,4b977fb7-0652-49d0-968a-6fc0de7a74eb,1,Iams urinary,alternate,type-ahead,product,,,2024-07-31,,222.0,334.0,logged_in,f9d7dade-6303-460b-a7bb-8fa7c2a53c0e,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,loblaw,,courier,8934.0,2024-08-01,09:00 - 09:30,,pcx-mode,Mobile,1440.0,1136.0,2224,1180,1423.0,713.0,,,,,en,en,GB,NL,Saint-Bruno-de-Montarville,N4N,52.2424,-79.2136,America/Moncton,Model E,prod-06143
28427fe3-1833-44fe-993e-0326e35a84c0,2024-02-04 05:31:28.000 Z,2024-09-09 16:06:56.360 Z,web-prod,false,true,false,true,"[
  {
    ""product_id"": ""prod-05361"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""0a60593d-6540-49df-bfb5-3fabe17b21b1"",
    ""atc_event_id"": null,
    ""purchase_event_id"": ""4560f9b0-972b-4921-88e1-af12497c754d""
  }
]",a5129c37-5e0b-4311-84ea-25771562ad2c,08473f04-b406-42a0-9484-95e21a3e97cf,5e5197f3-a4b7-4210-ad12-fe850e218fb4,4,shredded cheese,alternate,manual-search,product,,,2024-07-31,,222.0,334.0,logged_in,03a6267d-c394-472c-9c4d-d75142364c58,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,rass,,courier,1573.0,2024-08-01,13:00 - 14:00,,pcx-mode,Mobile,1620.0,2732.0,1668,2079,1423.0,4838.0,,,,,en-US,en,US,AB,Cambridge,T5T,44.5698,-113.5181,America/Moncton,Model B,prod-05361
