SEARCH_EVENT_ID,SESSION_ID,JOURNEY_ID,CART_ID,SEARCH_TERMS,SEARCH_RESULTS,SEARCH_TYPE,TIMESTAMP
9cb0135e-1a0a-4d09-a022-79e8e1323489,6af22730-8e5e-4440-9a4e-de44e627c192,815291e3-a936-4969-9086-9d80684aa7bd,188c572a-2a19-43ae-8a80-a00847001a33,Avocat,238,product:grocery,2024-02-13 16:02:16.000000 UTC
59dde0b0-2c64-470b-9f94-bad4b867f3fc,714336f6-8feb-48bd-942e-b7938b2745c6,325c0f40-1dfd-4611-a5ca-5584bb1b86dc,652efae4-609e-4eee-bd92-838dea7f52a6,Fudge,40,product,2024-03-06 20:24:15.000000 UTC
51f5c999-ab93-4572-9d0e-0512cb589f9d,78348552-546e-4c5c-9974-07ceba0dcecc,652efae4-609e-4eee-bd92-838dea7f52a6,0bd8ce4a-515d-48e7-856f-6586e64de816,"cheddar cheese bagel, 6 pack",4,product:grocery,2024-07-01 00:19:57.000000 UTC
50cca336-89e8-4f69-8669-ce1676f676c2,8358d6e4-c593-4c6c-8071-d99cee076bb7,43ec5eea-168c-4a69-8137-3b5702cd77c5_1719446935614,f3ce9c47-5f25-462d-b21c-54d6db49f140,Onion,1,product:grocery,2024-05-04 15:33:54.000000 UTC
59dde0b0-2c64-470b-9f94-bad4b867f3fc,6a78f5e5-3406-464c-a033-f47dc78e3f43,afe3caf0-ff7d-4a77-9c64-986e5a93d89c_1721998722840,0bba95f6-5765-41ed-83f9-0b4c93260ae6_1717697399587,coleslaw dressing,576,product,2024-01-08 10:41:02.000000 UTC
4a8343ce-be2f-4bd0-80c1-7383fee8d35e,62a4d473-dac1-4ec5-b289-347357df3369,418157da-b0b1-4d8a-b57e-12631780e5e0,19ec4962-7474-4829-ab01-424831f403bd_1721342120149,shredded cheese,112,product:grocery,2024-04-10 07:35:27.000000 UTC
59dde0b0-2c64-470b-9f94-bad4b867f3fc,0e047a10-e4b9-4801-bb9b-96eaa21d72d5,b7bb65e2-36df-4699-ae74-9d609fcacadc,2d254be9-2a5d-46bd-a434-888a51810aee,pc butter biscuits,79,product:grocery,2024-01-14 19:26:08.000000 UTC
31d68172-bb1b-4587-b94d-0fb65349ba6a,9c311dca-ded2-41ed-9706-9f4910ac92ae,d57f58c8-e41d-4ee6-ba7e-063eabfd3b09,83f9e6a2-c61a-4600-b4f9-38356c0adcce_1721832921712,Waffles,79,product:grocery,2024-02-16 01:00:14.000000 UTC
3bd4e056-68d2-40d3-9a6c-5d37c0fd7f48,c068ada8-4501-4a20-9775-1355ac6b1939,976a107b-4a2c-485d-864d-df9a70d2272b,8deaed6c-de1c-4554-89ea-9958a74e2af1_1722430565110,Bisto,34,product:grocery,2024-01-27 00:27:38.000000 UTC
4a8343ce-be2f-4bd0-80c1-7383fee8d35e,8cdfe8e2-0a24-4a5a-9731-1e9b64adba96,390fcc7b-4c41-4abc-b3e9-4627152bde3c,49c8240d-89a7-48d7-86f3-ef2a645cfad7,Yogurt,22,product:grocery,2024-01-25 03:48:37.000000 UTC
52e9c2ac-4584-4251-b0ce-24cb12a428c7,37841fe3-c311-4e28-b9da-5b1765f1bd49,0bba95f6-5765-41ed-83f9-0b4c93260ae6_1717697399587,d3c42b4a-3e85-4e76-aee2-e999941c5620,Ginger root,65,product,2024-08-03 22:46:01.000000 UTC
52e9c2ac-4584-4251-b0ce-24cb12a428c7,527dcb85-8bc2-4da5-b6c2-2c68f671df63,906086da-4feb-4bb5-8b8e-04ebffe696ec,5fdb4aae-dce1-4200-999d-31b492621dab,butter chicken cooking sauce,14,product:grocery,2024-06-19 09:44:10.000000 UTC
816b88fe-2909-41db-a37f-661bf88b5f0e,4958334a-f0f7-40fc-a1ed-cddde45376ba,a1f5db51-994f-4b5a-84f5-27d3a4481943,f166167f-1fa9-44d6-9b52-d64772135f63_1722526702072,Cilantro,238,product,2024-07-09 11:34:05.000000 UTC
856c1a53-1e41-46bd-9532-84e7dac24f72,7e058c6a-7d5a-42b0-85ce-4ae6b37804b7,2d254be9-2a5d-46bd-a434-888a51810aee,d7fbe1d0-86ae-4c87-8db3-5b49c1b2481b,popcorn,107,product:grocery,2024-02-18 10:31:10.000000 UTC
e59a1858-db96-497e-b44e-890ae4614517,e5424835-fd1f-4c39-8e21-b6dcfd822ef5,9f778ede-6420-425e-a213-b044454bfe63_1722523664148,652efae4-609e-4eee-bd92-838dea7f52a6,Pepsi diet,55,product,2024-02-18 14:26:19.000000 UTC
80e0c985-a21f-4ef0-a4d2-432c9ef8e1c1,76f07daf-b85a-4bd1-9b28-bbc001264b7f,417acea3-1016-470a-9e7e-d7a290661276_1721915086484,afe3caf0-ff7d-4a77-9c64-986e5a93d89c_1721998722840,Honeycomb,12,product:grocery,2024-06-20 01:38:20.000000 UTC
a7e040a2-85ba-4f1d-b485-fbb8f4ceb249,6a78f5e5-3406-464c-a033-f47dc78e3f43,0bd8ce4a-515d-48e7-856f-6586e64de816,d37aff26-ae3a-4d93-8832-b2e15571478e,Ginger root,35,product:grocery,2024-04-04 02:25:03.000000 UTC
ef895ff0-2806-4e1b-930c-7628fdf93a9a,42c7e3f6-6cb5-4b67-91fe-a99b65477477,a858a2c9-4135-4159-8452-948064781866_1722176173289,68fc7296-1279-45e0-85c5-42b8da37dbf5,Green onion,87,product:grocery,2024-05-21 17:04:05.000000 UTC
8dd80f20-6955-4695-9d0f-c2df994b2c44,4dcf6735-b387-418e-b382-a0fc0047abdb,fc5394ec-8eb3-4a64-b2b4-3522d794994b,83f9e6a2-c61a-4600-b4f9-38356c0adcce_1721832921712,Hamburger,576,product:grocery,2024-08-01 02:31:38.000000 UTC
f5eec80c-5496-4557-bd9f-fa27b0e53bea,fe31c7c1-0353-4351-a1df-a466ba15bb1d,d37aff26-ae3a-4d93-8832-b2e15571478e,3142dedd-3f1f-4d27-b0d1-95f3d7c04afa,oasis,22,product:grocery,2024-04-18 02:52:48.000000 UTC
230f348f-fc09-49c3-b02c-04623ee35bf8,ad402f77-9620-403c-8d1f-b6b7f2c09dfa,e3555c40-fa6f-4fb9-8393-675349b0e791,d3c42b4a-3e85-4e76-aee2-e999941c5620,Blister,40,product,2024-08-25 01:44:34.000000 UTC
6c6a839f-f10c-428d-86f8-b7a2278694f7,35c8d4ce-0aa0-4b99-a987-a1c21ebf55a3,bda82ed3-eede-4367-b10f-e6b388d69469,188c572a-2a19-43ae-8a80-a00847001a33,Wraps,7,product,2024-06-07 13:05:06.000000 UTC
379cfa84-e0e1-4471-90ca-64180b4a5193,405991ab-8a3f-44ed-9e45-ab8987657671,9a7b7e87-9ac4-4096-b74b-0d26274abee3,bda82ed3-eede-4367-b10f-e6b388d69469,Mini potatoes,884,product,2024-08-10 02:15:32.000000 UTC
7d6afe23-fd89-402a-8bda-5157ef3c51da,ba708106-c2af-417c-80e2-7cf84aaf9bb1,8deaed6c-de1c-4554-89ea-9958a74e2af1_1722430565110,bda82ed3-eede-4367-b10f-e6b388d69469,Red peppers,779,product,2024-01-17 03:32:31.000000 UTC
50b4e9ee-e72d-4f6d-9400-1e5c9e1f17dd,62639c08-1cf5-4b08-b1a7-860b33fbb5d5,49c8240d-89a7-48d7-86f3-ef2a645cfad7,e6112791-d0dd-43e7-9cfd-f72567a85eef,Limes,238,product:grocery,2024-05-28 13:18:50.000000 UTC
592de869-1bc5-497b-8363-4ac5c943b2e5,50aa6bc3-c098-4576-b9fb-2c6de119f86a,976a107b-4a2c-485d-864d-df9a70d2272b,d37aff26-ae3a-4d93-8832-b2e15571478e,chili powder,17,product,2024-07-21 01:38:26.000000 UTC
51f5c999-ab93-4572-9d0e-0512cb589f9d,f3108559-928b-4be5-844e-7c6a89c711f6,652efae4-609e-4eee-bd92-838dea7f52a6,8fbcba15-5184-4575-bbd7-7b7b574db3f6,Ginger beer,164,product,2024-08-25 00:34:43.000000 UTC
8e816ff3-7bda-4073-a0fb-2e4870bf36b2,405991ab-8a3f-44ed-9e45-ab8987657671,6d130b6b-0997-44e3-aba6-8f1a5419a1dc_1722531952525,976a107b-4a2c-485d-864d-df9a70d2272b,Bread,832,product:grocery,2024-01-16 19:12:57.000000 UTC
8e816ff3-7bda-4073-a0fb-2e4870bf36b2,6077d5c8-f7bb-4b83-908f-f97eeb90b3c8,511e00a8-2168-4119-abfc-0b27f155c4fb,91942d63-c73d-48c6-a277-b0a01cf2ccc3,Maple syrup,36,product,2024-07-26 06:45:25.000000 UTC
f5eec80c-5496-4557-bd9f-fa27b0e53bea,fe6b43d2-5004-40db-b004-f68f2b78380a,f2f2a59a-33a6-4c40-bd2e-fa7f524fc262_1721513043128,68df02bf-39c9-49e6-888a-45357bfbd64e_1722533735617,Red peppers,4,product:grocery,2024-02-15 05:48:14.000000 UTC
aad1f384-2b66-4e90-a66e-6bc02de78c7f,230a405e-7d14-4241-998e-96e344f4eb1d,619e2f56-13e5-4d43-83c6-acb6ebf0ed0a,418157da-b0b1-4d8a-b57e-12631780e5e0,butter chicken cooking sauce,238,product:grocery,2024-08-08 22:01:16.000000 UTC
8833fc8e-549b-4deb-8f23-e111f77677e4,9c04592a-3577-41ac-a6dd-055afc63f5a6,325c0f40-1dfd-4611-a5ca-5584bb1b86dc,7e22fe2f-56f2-4743-a32a-5f4c8a26d0f6,Wraps,58,product:grocery,2024-05-12 16:57:23.000000 UTC
6cff5171-bad4-4ee9-9c89-b13d7292769f,9eff122a-e77d-4e30-a0db-e90716f7ede5,619e2f56-13e5-4d43-83c6-acb6ebf0ed0a,99e3690b-507a-4324-9362-cb2606500ad7,Oil,11,product,2024-08-24 00:43:11.000000 UTC
816b88fe-2909-41db-a37f-661bf88b5f0e,b4ff1275-7b6d-4458-ab24-c55d7a54e11b,e3555c40-fa6f-4fb9-8393-675349b0e791,91f5517c-b429-4e50-bb9e-a1b81130fcca,Eggs,12,product:grocery,2024-05-02 19:31:22.000000 UTC
50b4e9ee-e72d-4f6d-9400-1e5c9e1f17dd,2143afcc-a87d-46de-bdd4-3f7187403e65,5a1de308-df8b-441c-91e8-0264d6c06a9d,d57f58c8-e41d-4ee6-ba7e-063eabfd3b09,loreal eye cream,4,product,2024-01-03 15:24:26.000000 UTC
78d233af-7c5b-4080-9928-28b8be8fa71d,0d54e830-6e1c-4ba0-b642-877c44e0a8c4,511e00a8-2168-4119-abfc-0b27f155c4fb,b82b00aa-1fd0-4b9b-a98a-8bf53e8e909e,Weiner wraps,779,product,2024-05-25 17:44:18.000000 UTC
28037ecf-40b4-45b6-a351-b7adf490406c,35e7e0bf-0db4-4617-992b-76a7fe8073e5,c47a5713-a5d9-4440-b2fc-388767fd556c,29c65442-cf37-4983-9bd6-3423d7f3fa7b,watermelon,254,product,2024-02-16 05:48:37.000000 UTC
d28a9d1e-cd1e-448b-8cac-8f08f5d6b75f,42c7e3f6-6cb5-4b67-91fe-a99b65477477,6ee35f84-aaf8-45de-a1b8-fafe6af692d2,9ef1a580-79b9-4171-b0c7-4d1e879a1f78,Milk skim,18,product,2024-08-03 06:25:31.000000 UTC
4ae0d519-7f52-42e0-a466-b91b814c68de,e10ee2b3-15b6-4727-af04-bb5c3c240668,2d254be9-2a5d-46bd-a434-888a51810aee,470dc540-f9ee-4c98-86ba-08cd714e629e,Milk skim,11,product,2024-04-27 02:51:02.000000 UTC
50b4e9ee-e72d-4f6d-9400-1e5c9e1f17dd,5a6fcc09-c161-418b-bdf4-0612f2a8662b,9568edbd-bdb5-4f56-92f7-2214627a506c,3142dedd-3f1f-4d27-b0d1-95f3d7c04afa,oasis,16,product:grocery,2024-05-19 05:10:04.000000 UTC
edf873a3-e5b7-4722-b59a-49aaa590de44,67f59e27-eb3c-4561-a885-86c855aaf0fe,7e22fe2f-56f2-4743-a32a-5f4c8a26d0f6,f3ce9c47-5f25-462d-b21c-54d6db49f140,Hamburger,7,product:grocery,2024-04-12 02:14:14.000000 UTC
79720615-9439-45c8-979b-e07a1f404053,4f3d6c30-3ab3-4fe2-9a05-212127fd0f57,b74ae1e7-2eb1-4258-a34a-95d53a9877bc,7e22fe2f-56f2-4743-a32a-5f4c8a26d0f6,tortillas & wraps,2574,product:grocery,2024-02-02 07:41:11.000000 UTC
ddc37039-fd2f-48e4-983d-c0554823bbb7,9eff122a-e77d-4e30-a0db-e90716f7ede5,56bcf7fe-1dfc-46a9-8122-e9506cb40a0e,9568edbd-bdb5-4f56-92f7-2214627a506c,Cheese,129,product,2024-02-03 04:50:14.000000 UTC
79720615-9439-45c8-979b-e07a1f404053,6794ec49-ed01-4051-b7de-546ad5e3b89d,693df3c9-70a7-4af8-b20f-21a2d6f54a10_1722322025678,acf1afc5-da49-4759-99fa-a464e64a60c7,crayola,84,product,2024-07-24 17:33:52.000000 UTC
1a010735-80e5-4ee2-b88b-369655dd7e6f,63d9721b-ba46-4a0d-9533-f56dc458ebd8,01ba6638-effa-46a7-9d07-870fcb7f6c2f,059ed6e4-1a16-4de1-a283-3fe24ac2d541_1722432666030,Avocat,54,product:grocery,2024-05-09 01:48:42.000000 UTC
5620c5aa-8760-4a11-812a-6d0c0a62f6ae,c068ada8-4501-4a20-9775-1355ac6b1939,5d695300-a104-4526-ab73-c84b29881bdd,a5129c37-5e0b-4311-84ea-25771562ad2c,binders,75,product,2024-06-08 11:32:03.000000 UTC
826b9b03-adb3-49b9-a6bb-74206c96d342,a1e7c694-2880-4bfa-b8c7-38b0052cdb9b,01ba6638-effa-46a7-9d07-870fcb7f6c2f,c5acb622-f856-497e-ab5e-f11caa0da560,KFC,58,product,2024-06-21 22:28:26.000000 UTC
1a010735-80e5-4ee2-b88b-369655dd7e6f,ab572422-4285-4cde-9f5f-9558d405de6e,ee0299b3-434b-4137-ba54-770fa9c39c80,f166167f-1fa9-44d6-9b52-d64772135f63_1722526702072,Lays,34,product,2024-02-19 12:14:05.000000 UTC
012dde67-80e5-41fd-84ab-aca7f922e881,6af22730-8e5e-4440-9a4e-de44e627c192,07dc90e5-3c3f-41cf-8315-58a8a07d5209_1722463545830,20799e13-0e2a-43f5-856f-a29ff8d4c972,Veggie crispy minis,11,product:grocery,2024-03-22 10:41:49.000000 UTC
772929ae-716f-4164-be66-1bc107afd327,22d660c3-1fcb-45f3-8a9a-43f4dba8c848,5a1de308-df8b-441c-91e8-0264d6c06a9d,19ec4962-7474-4829-ab01-424831f403bd_1721342120149,fresh fruits,1521,product,2024-01-27 10:37:27.000000 UTC
5398fcfd-f451-468f-8485-b98b0ac44ac2,c55b8553-a8fd-432d-8634-fca2e2bf17c1,a1f5db51-994f-4b5a-84f5-27d3a4481943,fc5394ec-8eb3-4a64-b2b4-3522d794994b,Limes,21,product:grocery,2024-03-21 05:34:55.000000 UTC
edf873a3-e5b7-4722-b59a-49aaa590de44,8358d6e4-c593-4c6c-8071-d99cee076bb7,b7bb65e2-36df-4699-ae74-9d609fcacadc,6d130b6b-0997-44e3-aba6-8f1a5419a1dc_1722531952525,Simply oran,87,product:grocery,2024-01-22 05:57:35.000000 UTC
a9349d1c-3939-405e-a71f-b7f6fc4aec9e,35e7e0bf-0db4-4617-992b-76a7fe8073e5,afcce6af-132b-4c4a-a380-b70919ff2501,0bd8ce4a-515d-48e7-856f-6586e64de816,chili powder,122,product:grocery,2024-07-28 10:05:41.000000 UTC
5796b3eb-6afb-4390-85c3-9e6e16bdf7a2,85bf4dea-9568-4996-b345-4f08e4cf2cab,acf1afc5-da49-4759-99fa-a464e64a60c7,c4da4cbe-fd53-4e65-84f6-b63e8c239282,Chia seeds,14,product:grocery,2024-08-10 01:37:03.000000 UTC
ccbcd0b4-7afb-44c9-bd1f-e7124e15d553,35c8d4ce-0aa0-4b99-a987-a1c21ebf55a3,19946b7e-8b0d-42c6-8a9b-b0c0efea9dc0,01ba6638-effa-46a7-9d07-870fcb7f6c2f,Pepsi diet,4,product,2024-04-02 11:36:39.000000 UTC
31d68172-bb1b-4587-b94d-0fb65349ba6a,f185e24e-c661-4bfe-b8c2-9f3ecc4d7203,f0bf53a1-bc0c-490f-9b60-1cf2270e772e,20e6f540-0adf-47ac-9a23-f5aad05e498a,Waffles,37,product,2024-06-08 05:49:51.000000 UTC
edf873a3-e5b7-4722-b59a-49aaa590de44,4958334a-f0f7-40fc-a1ed-cddde45376ba,6e96598b-6117-4be8-8667-6c5940a82959,afe3caf0-ff7d-4a77-9c64-986e5a93d89c_1721998722840,Avocat,7,product:grocery,2024-03-14 09:15:31.000000 UTC
50cca336-89e8-4f69-8669-ce1676f676c2,82f1e282-9e6d-4f97-9be7-df3c6a5db27f,d57f58c8-e41d-4ee6-ba7e-063eabfd3b09,1aeafd06-40ae-4fcd-bbe5-87c675cadaef,Puff pastry,365,product,2024-05-07 22:40:15.000000 UTC
73432253-96e7-4390-b87c-004acdcefc09,bc1ad653-14fc-4a1f-8a35-e46d88324904,619e2f56-13e5-4d43-83c6-acb6ebf0ed0a,5d695300-a104-4526-ab73-c84b29881bdd,binders,31,product,2024-01-19 15:05:08.000000 UTC
50cca336-89e8-4f69-8669-ce1676f676c2,3abd0c4f-cae9-40a2-81e8-2498bba04fab,afe3caf0-ff7d-4a77-9c64-986e5a93d89c_1721998722840,91f5517c-b429-4e50-bb9e-a1b81130fcca,Spaghetti sauce,5,product,2024-07-16 18:10:03.000000 UTC
772929ae-716f-4164-be66-1bc107afd327,d8a95406-1023-447c-a199-efda15dbb6a6,470dc540-f9ee-4c98-86ba-08cd714e629e,7e22fe2f-56f2-4743-a32a-5f4c8a26d0f6,Fresh vegetables,34,product,2024-06-16 12:04:40.000000 UTC
3b180598-6fea-499d-af9e-c6a2772198bc,63d9721b-ba46-4a0d-9533-f56dc458ebd8,fed0ae30-7ae2-484f-af69-58639950a791,7e22fe2f-56f2-4743-a32a-5f4c8a26d0f6,Mini potatoes,66,product,2024-04-12 23:00:24.000000 UTC
ef895ff0-2806-4e1b-930c-7628fdf93a9a,a1e7c694-2880-4bfa-b8c7-38b0052cdb9b,652efae4-609e-4eee-bd92-838dea7f52a6,c5525b5d-f48b-45ce-8f60-8f238680286e,Spaghetti sauce,17,product,2024-02-17 06:22:23.000000 UTC
3b79b168-4978-4ea0-be67-7001efae0c0f,85bf4dea-9568-4996-b345-4f08e4cf2cab,9ef1a580-79b9-4171-b0c7-4d1e879a1f78,c5acb622-f856-497e-ab5e-f11caa0da560,tonic water,40,product,2024-07-20 02:09:16.000000 UTC
5398fcfd-f451-468f-8485-b98b0ac44ac2,2143afcc-a87d-46de-bdd4-3f7187403e65,19946b7e-8b0d-42c6-8a9b-b0c0efea9dc0,91f5517c-b429-4e50-bb9e-a1b81130fcca,popcorn,31,product,2024-05-05 06:48:20.000000 UTC
4a14d306-fb19-4a10-9e91-72971a6f0648,a89c1b02-909c-4fda-b4b2-652b06a263ec,a1f5db51-994f-4b5a-84f5-27d3a4481943,0bd8ce4a-515d-48e7-856f-6586e64de816,Vector,12,product:grocery,2024-04-20 22:39:00.000000 UTC
e9c88c1e-d5f1-4b5a-927a-73a139a5b076,6794ec49-ed01-4051-b7de-546ad5e3b89d,29c65442-cf37-4983-9bd6-3423d7f3fa7b,19ec4962-7474-4829-ab01-424831f403bd_1721342120149,mayonnaise,631,product,2024-06-11 13:56:04.000000 UTC
3b180598-6fea-499d-af9e-c6a2772198bc,2923eeff-3e11-4843-a4e4-471022aba5a3,8deaed6c-de1c-4554-89ea-9958a74e2af1_1722430565110,49c8240d-89a7-48d7-86f3-ef2a645cfad7,Baby spinach,328,product,2024-04-20 13:43:49.000000 UTC
9bd8d09e-433c-4b8b-aa30-5fd68d4104bf,78348552-546e-4c5c-9974-07ceba0dcecc,56bcf7fe-1dfc-46a9-8122-e9506cb40a0e,4b035b60-0a9d-4ac2-9683-551780ab20d2,fresh fruits,64,product,2024-07-11 10:08:04.000000 UTC
8833fc8e-549b-4deb-8f23-e111f77677e4,b97c9506-968a-4fcd-909f-28d5999100da,a35fff40-be29-43cc-a8c5-5449fb502d3c_1722465030212,5d695300-a104-4526-ab73-c84b29881bdd,pure raspberry jam,89,product:grocery,2024-02-11 04:45:49.000000 UTC
fc4f47d3-6487-4456-b738-8474ed00dc48,fa0d4f5e-fa54-468a-bbc0-fe5a16b96292,90a79dee-c934-4e10-a2c9-a2d9d64bc38b_1721930000820,8deaed6c-de1c-4554-89ea-9958a74e2af1_1722430565110,dairy cheese,5,product,2024-06-26 19:10:53.000000 UTC
b3cc11d4-5da2-4e00-8da6-db5ac9ca1079,c66b8d68-9ab5-488f-be0f-e85ad2d9a9e6,d3c42b4a-3e85-4e76-aee2-e999941c5620,b95f61a7-02ca-476e-81c5-f3577635fa66,sensodyne,66,product,2024-06-02 01:48:48.000000 UTC
5c767c4a-19c7-46f0-8c9a-ecc063aab64e,2cafff91-cfd8-41f4-8879-96b825e3ee74,83f9e6a2-c61a-4600-b4f9-38356c0adcce_1721832921712,1aeafd06-40ae-4fcd-bbe5-87c675cadaef,Eggs,328,product,2024-04-30 02:46:44.000000 UTC
816b88fe-2909-41db-a37f-661bf88b5f0e,fe31c7c1-0353-4351-a1df-a466ba15bb1d,693df3c9-70a7-4af8-b20f-21a2d6f54a10_1722322025678,99e3690b-507a-4324-9362-cb2606500ad7,Lactose free ice cream,13,product,2024-01-05 06:42:14.000000 UTC
dc589942-7b89-4d0c-9447-8f0bc7dc5f5e,c0320537-665c-48b5-abe4-ac2fe033ace2,714336f6-8feb-48bd-942e-b7938b2745c6,a858a2c9-4135-4159-8452-948064781866_1722176173289,Weiner wraps,30,product:grocery,2024-06-15 14:21:10.000000 UTC
43092c91-84fc-4844-85a3-8925a834536d,63d9721b-ba46-4a0d-9533-f56dc458ebd8,9ef1a580-79b9-4171-b0c7-4d1e879a1f78,b7bb65e2-36df-4699-ae74-9d609fcacadc,chili powder,22,product:grocery,2024-06-09 09:13:15.000000 UTC
1a010735-80e5-4ee2-b88b-369655dd7e6f,62639c08-1cf5-4b08-b1a7-860b33fbb5d5,3225e78b-ddcb-4c96-8b5d-86311fd407c9,8deaed6c-de1c-4554-89ea-9958a74e2af1_1722430565110,Veggie crispy minis,89,product,2024-07-16 06:30:23.000000 UTC
8dd80f20-6955-4695-9d0f-c2df994b2c44,ba708106-c2af-417c-80e2-7cf84aaf9bb1,acf1afc5-da49-4759-99fa-a464e64a60c7,43ec5eea-168c-4a69-8137-3b5702cd77c5_1719446935614,sensodyne,112,product:grocery,2024-04-28 02:50:33.000000 UTC
961468b9-34fa-4cbc-a6b3-89040c690a12,405991ab-8a3f-44ed-9e45-ab8987657671,7e22fe2f-56f2-4743-a32a-5f4c8a26d0f6,43ec5eea-168c-4a69-8137-3b5702cd77c5_1719446935614,Red onion,328,product,2024-08-21 13:08:16.000000 UTC
d28a9d1e-cd1e-448b-8cac-8f08f5d6b75f,6077d5c8-f7bb-4b83-908f-f97eeb90b3c8,56bcf7fe-1dfc-46a9-8122-e9506cb40a0e,693df3c9-70a7-4af8-b20f-21a2d6f54a10_1722322025678,popcorn,15,product:grocery,2024-03-23 13:30:55.000000 UTC
73432253-96e7-4390-b87c-004acdcefc09,50aa6bc3-c098-4576-b9fb-2c6de119f86a,d7fbe1d0-86ae-4c87-8db3-5b49c1b2481b,afe3caf0-ff7d-4a77-9c64-986e5a93d89c_1721998722840,Puff pastry,75,product,2024-02-23 23:31:51.000000 UTC
e59a1858-db96-497e-b44e-890ae4614517,37841fe3-c311-4e28-b9da-5b1765f1bd49,e6112791-d0dd-43e7-9cfd-f72567a85eef,b7bb65e2-36df-4699-ae74-9d609fcacadc,Iams urinary,884,product,2024-02-29 09:09:08.000000 UTC
0b3e0376-0d8b-4266-bfaa-a2ac43679130,803a33b8-6182-4a2d-bda8-a4188cb89437,10d9be76-674c-4cc0-8aa3-2193734a96f9_1722535780701,b82b00aa-1fd0-4b9b-a98a-8bf53e8e909e,Hamburger,2,product:grocery,2024-08-18 04:08:33.000000 UTC
7798c014-40e4-4cbe-a3e1-2c71995ad1e8,d8a95406-1023-447c-a199-efda15dbb6a6,5fdb4aae-dce1-4200-999d-31b492621dab,d3c42b4a-3e85-4e76-aee2-e999941c5620,Turkey,1623,product,2024-03-16 07:18:13.000000 UTC
24fa4e55-6799-4c41-a649-8957e13e7e00,e6157fda-d0ca-466c-8b5f-98658f881422,6ee35f84-aaf8-45de-a1b8-fafe6af692d2,ee0299b3-434b-4137-ba54-770fa9c39c80,Water,48,product,2024-07-23 10:41:23.000000 UTC
dc589942-7b89-4d0c-9447-8f0bc7dc5f5e,d6cd55f5-672b-4425-be68-e193098f0bc9,d3c42b4a-3e85-4e76-aee2-e999941c5620,23c72808-5646-4efe-b70a-cca3644c47ab,Iogo,254,product:grocery,2024-06-07 19:35:41.000000 UTC
0705e287-6bfa-4e02-b623-908b8f042cca,a7007967-f221-480f-8d69-8b7076c95ff8,bda82ed3-eede-4367-b10f-e6b388d69469,6d130b6b-0997-44e3-aba6-8f1a5419a1dc_1722531952525,Chia seeds,122,product:grocery,2024-07-16 19:31:22.000000 UTC
8dd80f20-6955-4695-9d0f-c2df994b2c44,d4b40381-e108-4062-96d5-17fd50007695,7d3cafe5-70c8-4929-9a46-e0caceddf518,417acea3-1016-470a-9e7e-d7a290661276_1721915086484,fresh fruits,129,product,2024-04-17 17:23:10.000000 UTC
ddc37039-fd2f-48e4-983d-c0554823bbb7,523aa686-2455-4883-81ea-305fa57d8b31,619e2f56-13e5-4d43-83c6-acb6ebf0ed0a,3225e78b-ddcb-4c96-8b5d-86311fd407c9,Hamburger,52,product,2024-07-21 21:39:14.000000 UTC
7153047c-3ca9-4890-82d5-7d32d32fb63c,63d9721b-ba46-4a0d-9533-f56dc458ebd8,afe3caf0-ff7d-4a77-9c64-986e5a93d89c_1721998722840,43ec5eea-168c-4a69-8137-3b5702cd77c5_1719446935614,loreal eye cream,14,product:grocery,2024-06-20 07:39:27.000000 UTC
5398fcfd-f451-468f-8485-b98b0ac44ac2,f6724633-cfbc-441a-a5fa-5a9676df474b,f3ce9c47-5f25-462d-b21c-54d6db49f140,b82b00aa-1fd0-4b9b-a98a-8bf53e8e909e,pure raspberry jam,30,product:grocery,2024-01-03 21:22:27.000000 UTC
ccbcd0b4-7afb-44c9-bd1f-e7124e15d553,6662aae0-39ea-4c59-b71d-50542e3ac82b,d37aff26-ae3a-4d93-8832-b2e15571478e,853139fa-7392-4bc6-b2d2-5a9333846a6c_1722525666975,Puff pastry,17,product,2024-05-29 06:00:59.000000 UTC
3b79b168-4978-4ea0-be67-7001efae0c0f,37841fe3-c311-4e28-b9da-5b1765f1bd49,1aeafd06-40ae-4fcd-bbe5-87c675cadaef,afe3caf0-ff7d-4a77-9c64-986e5a93d89c_1721998722840,Pepsi diet,576,product:grocery,2024-02-29 14:05:27.000000 UTC
816b88fe-2909-41db-a37f-661bf88b5f0e,31b5acc3-372b-4c1f-94a0-fce11641468f,6d130b6b-0997-44e3-aba6-8f1a5419a1dc_1722531952525,43ec5eea-168c-4a69-8137-3b5702cd77c5_1719446935614,Turkey,328,product,2024-07-09 01:42:08.000000 UTC
379cfa84-e0e1-4471-90ca-64180b4a5193,11707656-e6f3-44c7-83ea-5c1d2f5d44ad,ee0299b3-434b-4137-ba54-770fa9c39c80,6ee35f84-aaf8-45de-a1b8-fafe6af692d2,Baby spinach,802,product:grocery,2024-04-27 00:39:49.000000 UTC
7153047c-3ca9-4890-82d5-7d32d32fb63c,4958334a-f0f7-40fc-a1ed-cddde45376ba,390fcc7b-4c41-4abc-b3e9-4627152bde3c,07dc90e5-3c3f-41cf-8315-58a8a07d5209_1722463545830,Weiner wraps,48,product,2024-02-29 16:02:04.000000 UTC
